[log] /scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/logs/train_rgbt_adaptive_late_e400_12844538.pbs101_20260207_174343.log
[job] name=train_rgbt_adaptive_late_e400 id=12844538.pbs101 host=x1000c2s2b0n1 time=Sat Feb  7 17:43:43 +08 2026
torch 2.6.0+cu118 cuda True
[init] device = cuda
[init] train = 1030  val = 200  workers = 4
/scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/scripts/train_rgbt.py:383: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler(enabled = bool(args.amp))
Epoch 084: train_loss = 0.724352  MAE/GAME0 = 7.560  RMSE = 16.033  GAME1 = 8.746  GAME2 = 10.133  GAME3 = 11.045  lr = 1.00e-05  time = 15.0s
[e085 s0001/1030] loss = 0.312486
[e085 s0050/1030] loss = 0.570695
[e085 s0100/1030] loss = 0.938008
[e085 s0150/1030] loss = 0.981656
[e085 s0200/1030] loss = 1.110736
[e085 s0250/1030] loss = 1.079280
[e085 s0300/1030] loss = 0.978036
[e085 s0350/1030] loss = 0.905998
[e085 s0400/1030] loss = 0.997212
[e085 s0450/1030] loss = 0.940737
[e085 s0500/1030] loss = 0.962946
[e085 s0550/1030] loss = 0.997091
[e085 s0600/1030] loss = 0.971189
[e085 s0650/1030] loss = 0.945727
[e085 s0700/1030] loss = 0.943156
[e085 s0750/1030] loss = 0.911111
[e085 s0800/1030] loss = 0.883832
[e085 s0850/1030] loss = 0.879777
[e085 s0900/1030] loss = 0.888292
[e085 s0950/1030] loss = 0.878443
[e085 s1000/1030] loss = 0.869709
Epoch 085: train_loss = 0.858033  MAE/GAME0 = 8.427  RMSE = 19.539  GAME1 = 9.538  GAME2 = 10.781  GAME3 = 11.461  lr = 1.00e-05  time = 15.0s
[e086 s0001/1030] loss = 0.320488
[e086 s0050/1030] loss = 0.836103
[e086 s0100/1030] loss = 0.789563
[e086 s0150/1030] loss = 0.770254
[e086 s0200/1030] loss = 0.724619
[e086 s0250/1030] loss = 0.671999
[e086 s0300/1030] loss = 0.655357
[e086 s0350/1030] loss = 0.665274
[e086 s0400/1030] loss = 0.661003
[e086 s0450/1030] loss = 0.665649
[e086 s0500/1030] loss = 0.710894
[e086 s0550/1030] loss = 0.733412
[e086 s0600/1030] loss = 0.711679
[e086 s0650/1030] loss = 0.705406
[e086 s0700/1030] loss = 0.734344
[e086 s0750/1030] loss = 0.734696
[e086 s0800/1030] loss = 0.859101
[e086 s0850/1030] loss = 0.867034
[e086 s0900/1030] loss = 0.851383
[e086 s0950/1030] loss = 0.837424
[e086 s1000/1030] loss = 0.827915
Epoch 086: train_loss = 0.819119  MAE/GAME0 = 7.353  RMSE = 18.112  GAME1 = 8.640  GAME2 = 10.169  GAME3 = 11.035  lr = 1.00e-05  time = 15.0s
[e087 s0001/1030] loss = 1.010635
[e087 s0050/1030] loss = 1.007972
[e087 s0100/1030] loss = 0.775445
[e087 s0150/1030] loss = 0.741096
[e087 s0200/1030] loss = 0.670884
[e087 s0250/1030] loss = 0.640304
[e087 s0300/1030] loss = 0.691614
[e087 s0350/1030] loss = 0.724172
[e087 s0400/1030] loss = 0.741150
[e087 s0450/1030] loss = 0.725649
[e087 s0500/1030] loss = 0.692846
[e087 s0550/1030] loss = 0.687607
[e087 s0600/1030] loss = 0.678564
[e087 s0650/1030] loss = 0.862447
[e087 s0700/1030] loss = 0.847276
[e087 s0750/1030] loss = 0.829647
[e087 s0800/1030] loss = 0.828041
[e087 s0850/1030] loss = 0.840543
[e087 s0900/1030] loss = 0.837320
[e087 s0950/1030] loss = 0.812058
[e087 s1000/1030] loss = 0.819379
Epoch 087: train_loss = 0.810350  MAE/GAME0 = 6.766  RMSE = 15.781  GAME1 = 8.006  GAME2 = 9.403  GAME3 = 10.227  lr = 1.00e-05  time = 15.0s
[e088 s0001/1030] loss = 0.007329
[e088 s0050/1030] loss = 0.723840
[e088 s0100/1030] loss = 0.956017
[e088 s0150/1030] loss = 0.834517
[e088 s0200/1030] loss = 0.786273
[e088 s0250/1030] loss = 0.716043
[e088 s0300/1030] loss = 0.699848
[e088 s0350/1030] loss = 0.784950
[e088 s0400/1030] loss = 0.755208
[e088 s0450/1030] loss = 0.721565
[e088 s0500/1030] loss = 0.827655
[e088 s0550/1030] loss = 0.805550
[e088 s0600/1030] loss = 0.788672
[e088 s0650/1030] loss = 0.983674
[e088 s0700/1030] loss = 1.115101
[e088 s0750/1030] loss = 1.067569
[e088 s0800/1030] loss = 1.046894
[e088 s0850/1030] loss = 1.028256
[e088 s0900/1030] loss = 1.009083
[e088 s0950/1030] loss = 1.024859
[e088 s1000/1030] loss = 1.012409
Epoch 088: train_loss = 0.995593  MAE/GAME0 = 6.953  RMSE = 15.344  GAME1 = 8.236  GAME2 = 9.473  GAME3 = 10.238  lr = 1.00e-05  time = 14.9s
[e089 s0001/1030] loss = 0.076262
[e089 s0050/1030] loss = 0.399733
[e089 s0100/1030] loss = 0.843318
[e089 s0150/1030] loss = 0.858084
[e089 s0200/1030] loss = 0.831424
[e089 s0250/1030] loss = 0.765543
[e089 s0300/1030] loss = 0.875770
[e089 s0350/1030] loss = 0.814308
[e089 s0400/1030] loss = 0.776831
[e089 s0450/1030] loss = 0.743305
[e089 s0500/1030] loss = 0.720458
[e089 s0550/1030] loss = 0.716014
[e089 s0600/1030] loss = 0.698465
[e089 s0650/1030] loss = 0.686693
[e089 s0700/1030] loss = 0.694855
[e089 s0750/1030] loss = 0.684915
[e089 s0800/1030] loss = 0.690601
[e089 s0850/1030] loss = 0.683921
[e089 s0900/1030] loss = 0.676833
[e089 s0950/1030] loss = 0.680147
[e089 s1000/1030] loss = 0.668545
Epoch 089: train_loss = 0.664502  MAE/GAME0 = 6.915  RMSE = 11.499  GAME1 = 8.140  GAME2 = 9.488  GAME3 = 10.324  lr = 1.00e-05  time = 15.0s
[e090 s0001/1030] loss = 0.367443
[e090 s0050/1030] loss = 0.398209
[e090 s0100/1030] loss = 0.640005
[e090 s0150/1030] loss = 0.686615
[e090 s0200/1030] loss = 0.645525
[e090 s0250/1030] loss = 0.674280
[e090 s0300/1030] loss = 0.636130
[e090 s0350/1030] loss = 0.671106
[e090 s0400/1030] loss = 0.734321
[e090 s0450/1030] loss = 0.729547
[e090 s0500/1030] loss = 0.692942
[e090 s0550/1030] loss = 0.711290
[e090 s0600/1030] loss = 0.703388
[e090 s0650/1030] loss = 0.694474
[e090 s0700/1030] loss = 0.704466
[e090 s0750/1030] loss = 0.694914
[e090 s0800/1030] loss = 0.698719
[e090 s0850/1030] loss = 0.693611
[e090 s0900/1030] loss = 0.678683
[e090 s0950/1030] loss = 0.673005
[e090 s1000/1030] loss = 0.677429
Epoch 090: train_loss = 0.681178  MAE/GAME0 = 6.506  RMSE = 12.194  GAME1 = 7.994  GAME2 = 9.330  GAME3 = 10.212  lr = 1.00e-05  time = 15.4s
[e091 s0001/1030] loss = 0.255333
[e091 s0050/1030] loss = 0.854100
[e091 s0100/1030] loss = 0.772832
[e091 s0150/1030] loss = 0.800343
[e091 s0200/1030] loss = 0.744394
[e091 s0250/1030] loss = 0.688540
[e091 s0300/1030] loss = 0.650615
[e091 s0350/1030] loss = 0.650408
[e091 s0400/1030] loss = 0.670764
[e091 s0450/1030] loss = 0.682188
[e091 s0500/1030] loss = 0.660169
[e091 s0550/1030] loss = 0.656690
[e091 s0600/1030] loss = 0.634256
[e091 s0650/1030] loss = 0.614877
[e091 s0700/1030] loss = 0.609166
[e091 s0750/1030] loss = 0.639253
[e091 s0800/1030] loss = 0.642188
[e091 s0850/1030] loss = 0.628524
[e091 s0900/1030] loss = 0.616818
[e091 s0950/1030] loss = 0.623090
[e091 s1000/1030] loss = 0.634996
Epoch 091: train_loss = 0.637963  MAE/GAME0 = 7.490  RMSE = 11.047  GAME1 = 8.777  GAME2 = 10.144  GAME3 = 11.062  lr = 1.00e-05  time = 15.0s
[e092 s0001/1030] loss = 1.508411
[e092 s0050/1030] loss = 0.694691
[e092 s0100/1030] loss = 0.615294
[e092 s0150/1030] loss = 0.592418
[e092 s0200/1030] loss = 0.671507
[e092 s0250/1030] loss = 0.651621
[e092 s0300/1030] loss = 0.658862
[e092 s0350/1030] loss = 0.627763
[e092 s0400/1030] loss = 0.600958
[e092 s0450/1030] loss = 0.631225
[e092 s0500/1030] loss = 0.677959
[e092 s0550/1030] loss = 0.676506
[e092 s0600/1030] loss = 0.670023
[e092 s0650/1030] loss = 0.665628
[e092 s0700/1030] loss = 0.687886
[e092 s0750/1030] loss = 0.685073
[e092 s0800/1030] loss = 0.683849
[e092 s0850/1030] loss = 0.696735
[e092 s0900/1030] loss = 0.685973
[e092 s0950/1030] loss = 0.675558
[e092 s1000/1030] loss = 0.692052
Epoch 092: train_loss = 0.712621  MAE/GAME0 = 8.148  RMSE = 16.206  GAME1 = 9.471  GAME2 = 10.994  GAME3 = 11.960  lr = 1.00e-05  time = 16.7s
[e093 s0001/1030] loss = 0.207191
[e093 s0050/1030] loss = 1.061998
[e093 s0100/1030] loss = 0.814277
[e093 s0150/1030] loss = 0.744398
[e093 s0200/1030] loss = 0.659099
[e093 s0250/1030] loss = 0.708179
[e093 s0300/1030] loss = 0.662870
[e093 s0350/1030] loss = 0.644975
[e093 s0400/1030] loss = 0.695539
[e093 s0450/1030] loss = 0.690818
[e093 s0500/1030] loss = 0.686349
[e093 s0550/1030] loss = 0.666221
[e093 s0600/1030] loss = 0.675796
[e093 s0650/1030] loss = 0.696542
[e093 s0700/1030] loss = 0.712411
[e093 s0750/1030] loss = 0.751738
[e093 s0800/1030] loss = 0.737374
[e093 s0850/1030] loss = 0.744179
[e093 s0900/1030] loss = 0.794351
[e093 s0950/1030] loss = 0.806135
[e093 s1000/1030] loss = 0.804673
Epoch 093: train_loss = 0.797229  MAE/GAME0 = 7.169  RMSE = 16.042  GAME1 = 8.347  GAME2 = 9.740  GAME3 = 10.671  lr = 1.00e-05  time = 15.0s
[e094 s0001/1030] loss = 0.281529
[e094 s0050/1030] loss = 0.579865
[e094 s0100/1030] loss = 1.508747
[e094 s0150/1030] loss = 1.338993
[e094 s0200/1030] loss = 1.203504
[e094 s0250/1030] loss = 1.920535
[e094 s0300/1030] loss = 1.796187
[e094 s0350/1030] loss = 1.638333
[e094 s0400/1030] loss = 1.531327
[e094 s0450/1030] loss = 1.436278
[e094 s0500/1030] loss = 1.341023
[e094 s0550/1030] loss = 1.337304
[e094 s0600/1030] loss = 1.270782
[e094 s0650/1030] loss = 1.216638
[e094 s0700/1030] loss = 1.162798
[e094 s0750/1030] loss = 1.121559
[e094 s0800/1030] loss = 1.110032
[e094 s0850/1030] loss = 1.092758
[e094 s0900/1030] loss = 1.058967
[e094 s0950/1030] loss = 1.054768
[e094 s1000/1030] loss = 1.022274
Epoch 094: train_loss = 1.008980  MAE/GAME0 = 8.390  RMSE = 19.097  GAME1 = 9.645  GAME2 = 10.938  GAME3 = 11.814  lr = 1.00e-05  time = 15.0s
[e095 s0001/1030] loss = 0.298513
[e095 s0050/1030] loss = 0.832612
[e095 s0100/1030] loss = 0.723643
[e095 s0150/1030] loss = 0.693001
[e095 s0200/1030] loss = 0.727684
[e095 s0250/1030] loss = 0.674712
[e095 s0300/1030] loss = 0.669367
[e095 s0350/1030] loss = 0.623180
[e095 s0400/1030] loss = 0.649221
[e095 s0450/1030] loss = 0.631350
[e095 s0500/1030] loss = 0.611650
[e095 s0550/1030] loss = 0.765410
[e095 s0600/1030] loss = 0.787035
[e095 s0650/1030] loss = 0.761009
[e095 s0700/1030] loss = 0.746604
[e095 s0750/1030] loss = 0.740213
[e095 s0800/1030] loss = 0.715806
[e095 s0850/1030] loss = 0.697694
[e095 s0900/1030] loss = 0.702813
[e095 s0950/1030] loss = 0.710450
[e095 s1000/1030] loss = 0.728880
Epoch 095: train_loss = 0.729894  MAE/GAME0 = 7.759  RMSE = 18.012  GAME1 = 8.802  GAME2 = 10.097  GAME3 = 10.781  lr = 1.00e-05  time = 15.0s
[e096 s0001/1030] loss = 0.178497
[e096 s0050/1030] loss = 1.050916
[e096 s0100/1030] loss = 0.941813
[e096 s0150/1030] loss = 0.874549
[e096 s0200/1030] loss = 0.796605
[e096 s0250/1030] loss = 0.717176
[e096 s0300/1030] loss = 0.880625
[e096 s0350/1030] loss = 0.940338
[e096 s0400/1030] loss = 0.947146
[e096 s0450/1030] loss = 0.892668
[e096 s0500/1030] loss = 0.885536
[e096 s0550/1030] loss = 0.858105
[e096 s0600/1030] loss = 0.840634
[e096 s0650/1030] loss = 0.806807
[e096 s0700/1030] loss = 0.799484
[e096 s0750/1030] loss = 0.784839
[e096 s0800/1030] loss = 0.901110
[e096 s0850/1030] loss = 0.929834
[e096 s0900/1030] loss = 1.003133
[e096 s0950/1030] loss = 0.995124
[e096 s1000/1030] loss = 1.061607
Epoch 096: train_loss = 1.051863  MAE/GAME0 = 8.867  RMSE = 25.348  GAME1 = 10.029  GAME2 = 11.447  GAME3 = 12.343  lr = 1.00e-05  time = 15.0s
[e097 s0001/1030] loss = 0.426540
[e097 s0050/1030] loss = 0.596029
[e097 s0100/1030] loss = 0.621147
[e097 s0150/1030] loss = 1.227363
[e097 s0200/1030] loss = 1.049794
[e097 s0250/1030] loss = 0.978899
[e097 s0300/1030] loss = 0.912058
[e097 s0350/1030] loss = 0.903798
[e097 s0400/1030] loss = 0.890983
[e097 s0450/1030] loss = 0.845152
[e097 s0500/1030] loss = 0.858845
[e097 s0550/1030] loss = 0.931742
[e097 s0600/1030] loss = 0.893768
[e097 s0650/1030] loss = 0.879623
[e097 s0700/1030] loss = 0.850439
[e097 s0750/1030] loss = 0.827981
[e097 s0800/1030] loss = 0.817905
[e097 s0850/1030] loss = 0.795335
[e097 s0900/1030] loss = 0.776053
[e097 s0950/1030] loss = 0.764668
[e097 s1000/1030] loss = 0.853966
Epoch 097: train_loss = 0.861523  MAE/GAME0 = 11.474  RMSE = 17.719  GAME1 = 12.689  GAME2 = 13.833  GAME3 = 14.436  lr = 1.00e-05  time = 14.9s
[e098 s0001/1030] loss = 1.266605
[e098 s0050/1030] loss = 1.685964
[e098 s0100/1030] loss = 1.111803
[e098 s0150/1030] loss = 0.969857
[e098 s0200/1030] loss = 0.917821
[e098 s0250/1030] loss = 1.015675
[e098 s0300/1030] loss = 0.943932
[e098 s0350/1030] loss = 0.898744
[e098 s0400/1030] loss = 0.856558
[e098 s0450/1030] loss = 0.840856
[e098 s0500/1030] loss = 0.800665
[e098 s0550/1030] loss = 0.767319
[e098 s0600/1030] loss = 0.815370
[e098 s0650/1030] loss = 0.792107
[e098 s0700/1030] loss = 0.769798
[e098 s0750/1030] loss = 0.785180
[e098 s0800/1030] loss = 0.774566
[e098 s0850/1030] loss = 0.812859
[e098 s0900/1030] loss = 0.794592
[e098 s0950/1030] loss = 0.786438
[e098 s1000/1030] loss = 0.775185
Epoch 098: train_loss = 0.769297  MAE/GAME0 = 7.915  RMSE = 11.634  GAME1 = 9.149  GAME2 = 10.268  GAME3 = 11.128  lr = 1.00e-05  time = 15.0s
[e099 s0001/1030] loss = 0.285632
[e099 s0050/1030] loss = 0.754483
[e099 s0100/1030] loss = 0.630069
[e099 s0150/1030] loss = 0.615253
[e099 s0200/1030] loss = 0.850829
[e099 s0250/1030] loss = 0.799354
[e099 s0300/1030] loss = 0.824022
[e099 s0350/1030] loss = 0.793593
[e099 s0400/1030] loss = 0.774837
[e099 s0450/1030] loss = 0.760426
[e099 s0500/1030] loss = 0.744922
[e099 s0550/1030] loss = 0.744099
[e099 s0600/1030] loss = 0.768190
[e099 s0650/1030] loss = 0.748866
[e099 s0700/1030] loss = 0.727546
[e099 s0750/1030] loss = 0.718256
[e099 s0800/1030] loss = 0.702430
[e099 s0850/1030] loss = 0.700312
[e099 s0900/1030] loss = 0.689241
[e099 s0950/1030] loss = 0.701362
[e099 s1000/1030] loss = 0.733507
Epoch 099: train_loss = 0.759908  MAE/GAME0 = 6.246  RMSE = 9.742  GAME1 = 7.508  GAME2 = 8.991  GAME3 = 9.755  lr = 1.00e-05  time = 15.2s
[e100 s0001/1030] loss = 0.495131
[e100 s0050/1030] loss = 1.445645
[e100 s0100/1030] loss = 1.071930
[e100 s0150/1030] loss = 0.892164
[e100 s0200/1030] loss = 0.886039
[e100 s0250/1030] loss = 0.819138
[e100 s0300/1030] loss = 0.756856
[e100 s0350/1030] loss = 0.756822
[e100 s0400/1030] loss = 0.749036
[e100 s0450/1030] loss = 0.874408
[e100 s0500/1030] loss = 0.878656
[e100 s0550/1030] loss = 0.842767
[e100 s0600/1030] loss = 0.830723
[e100 s0650/1030] loss = 0.798253
[e100 s0700/1030] loss = 0.766656
[e100 s0750/1030] loss = 0.751099
[e100 s0800/1030] loss = 0.919524
[e100 s0850/1030] loss = 1.056005
[e100 s0900/1030] loss = 1.073237
[e100 s0950/1030] loss = 1.055522
[e100 s1000/1030] loss = 1.054772
Epoch 100: train_loss = 1.038115  MAE/GAME0 = 6.609  RMSE = 11.813  GAME1 = 7.728  GAME2 = 9.172  GAME3 = 10.127  lr = 1.00e-05  time = 15.0s
[e101 s0001/1030] loss = 0.077829
[e101 s0050/1030] loss = 0.520520
[e101 s0100/1030] loss = 0.500499
[e101 s0150/1030] loss = 0.478624
[e101 s0200/1030] loss = 0.548654
[e101 s0250/1030] loss = 0.591078
[e101 s0300/1030] loss = 0.592520
[e101 s0350/1030] loss = 0.580178
[e101 s0400/1030] loss = 0.591640
[e101 s0450/1030] loss = 0.576750
[e101 s0500/1030] loss = 0.605919
[e101 s0550/1030] loss = 0.599143
[e101 s0600/1030] loss = 0.604338
[e101 s0650/1030] loss = 0.637843
[e101 s0700/1030] loss = 0.632757
[e101 s0750/1030] loss = 0.639584
[e101 s0800/1030] loss = 0.650475
[e101 s0850/1030] loss = 0.656534
[e101 s0900/1030] loss = 0.646661
[e101 s0950/1030] loss = 0.658910
[e101 s1000/1030] loss = 0.655684
Epoch 101: train_loss = 0.652597  MAE/GAME0 = 6.156  RMSE = 10.602  GAME1 = 7.181  GAME2 = 8.534  GAME3 = 9.296  lr = 1.00e-05  time = 15.1s
[e102 s0001/1030] loss = 0.034738
[e102 s0050/1030] loss = 0.776119
[e102 s0100/1030] loss = 0.693869
[e102 s0150/1030] loss = 0.702644
[e102 s0200/1030] loss = 0.750262
[e102 s0250/1030] loss = 0.717235
[e102 s0300/1030] loss = 0.670666
[e102 s0350/1030] loss = 0.654905
[e102 s0400/1030] loss = 0.717496
[e102 s0450/1030] loss = 0.710762
[e102 s0500/1030] loss = 0.728941
[e102 s0550/1030] loss = 0.715691
[e102 s0600/1030] loss = 0.708510
[e102 s0650/1030] loss = 0.687880
[e102 s0700/1030] loss = 0.698307
[e102 s0750/1030] loss = 0.702033
[e102 s0800/1030] loss = 0.697265
[e102 s0850/1030] loss = 0.700854
[e102 s0900/1030] loss = 0.694730
[e102 s0950/1030] loss = 0.680966
[e102 s1000/1030] loss = 0.688473
Epoch 102: train_loss = 0.676970  MAE/GAME0 = 6.142  RMSE = 9.645  GAME1 = 7.434  GAME2 = 8.965  GAME3 = 9.846  lr = 1.00e-05  time = 14.9s
[e103 s0001/1030] loss = 0.568356
[e103 s0050/1030] loss = 1.183958
[e103 s0100/1030] loss = 1.583590
[e103 s0150/1030] loss = 1.197379
[e103 s0200/1030] loss = 1.017698
[e103 s0250/1030] loss = 0.986797
[e103 s0300/1030] loss = 0.912626
[e103 s0350/1030] loss = 0.909756
[e103 s0400/1030] loss = 0.879853
[e103 s0450/1030] loss = 0.905027
[e103 s0500/1030] loss = 0.960503
[e103 s0550/1030] loss = 0.940450
[e103 s0600/1030] loss = 0.923066
[e103 s0650/1030] loss = 0.972237
[e103 s0700/1030] loss = 0.946397
[e103 s0750/1030] loss = 0.919916
[e103 s0800/1030] loss = 0.907557
[e103 s0850/1030] loss = 0.880285
[e103 s0900/1030] loss = 0.863599
[e103 s0950/1030] loss = 0.841758
[e103 s1000/1030] loss = 0.822974
Epoch 103: train_loss = 0.816088  MAE/GAME0 = 6.680  RMSE = 9.847  GAME1 = 7.862  GAME2 = 9.283  GAME3 = 10.164  lr = 1.00e-05  time = 15.1s
[e104 s0001/1030] loss = 0.178473
[e104 s0050/1030] loss = 2.488392
[e104 s0100/1030] loss = 2.168727
[e104 s0150/1030] loss = 1.800139
[e104 s0200/1030] loss = 1.616178
[e104 s0250/1030] loss = 1.437624
[e104 s0300/1030] loss = 1.252879
[e104 s0350/1030] loss = 1.214098
[e104 s0400/1030] loss = 1.164008
[e104 s0450/1030] loss = 1.260740
[e104 s0500/1030] loss = 1.185588
[e104 s0550/1030] loss = 1.138071
[e104 s0600/1030] loss = 1.114472
[e104 s0650/1030] loss = 1.077476
[e104 s0700/1030] loss = 1.058752
[e104 s0750/1030] loss = 1.015521
[e104 s0800/1030] loss = 1.033548
[e104 s0850/1030] loss = 1.002759
[e104 s0900/1030] loss = 0.974354
[e104 s0950/1030] loss = 0.950440
[e104 s1000/1030] loss = 0.924488
Epoch 104: train_loss = 0.911169  MAE/GAME0 = 7.432  RMSE = 19.601  GAME1 = 8.600  GAME2 = 9.948  GAME3 = 10.714  lr = 1.00e-05  time = 15.0s
[e105 s0001/1030] loss = 0.040282
[e105 s0050/1030] loss = 0.383574
[e105 s0100/1030] loss = 0.366363
[e105 s0150/1030] loss = 0.406753
[e105 s0200/1030] loss = 0.488767
[e105 s0250/1030] loss = 0.530531
[e105 s0300/1030] loss = 0.548989
[e105 s0350/1030] loss = 0.527514
[e105 s0400/1030] loss = 0.522611
[e105 s0450/1030] loss = 0.542835
[e105 s0500/1030] loss = 0.533909
[e105 s0550/1030] loss = 0.573445
[e105 s0600/1030] loss = 0.624441
[e105 s0650/1030] loss = 0.651493
[e105 s0700/1030] loss = 0.649801
[e105 s0750/1030] loss = 0.643931
[e105 s0800/1030] loss = 0.624097
[e105 s0850/1030] loss = 0.635173
[e105 s0900/1030] loss = 0.632228
[e105 s0950/1030] loss = 0.650064
[e105 s1000/1030] loss = 0.671440
Epoch 105: train_loss = 0.676462  MAE/GAME0 = 7.412  RMSE = 16.546  GAME1 = 8.695  GAME2 = 10.004  GAME3 = 10.746  lr = 1.00e-05  time = 15.0s
[e106 s0001/1030] loss = 0.119525
[e106 s0050/1030] loss = 0.518746
[e106 s0100/1030] loss = 0.507143
[e106 s0150/1030] loss = 0.501022
[e106 s0200/1030] loss = 0.576773
[e106 s0250/1030] loss = 0.570144
[e106 s0300/1030] loss = 0.582753
[e106 s0350/1030] loss = 0.636504
[e106 s0400/1030] loss = 0.718259
[e106 s0450/1030] loss = 0.721516
[e106 s0500/1030] loss = 0.813143
[e106 s0550/1030] loss = 0.879333
[e106 s0600/1030] loss = 0.881141
[e106 s0650/1030] loss = 0.859752
[e106 s0700/1030] loss = 0.904549
[e106 s0750/1030] loss = 0.912585
[e106 s0800/1030] loss = 0.899088
[e106 s0850/1030] loss = 0.958353
[e106 s0900/1030] loss = 0.947519
[e106 s0950/1030] loss = 0.935386
[e106 s1000/1030] loss = 0.918082
Epoch 106: train_loss = 0.907359  MAE/GAME0 = 7.571  RMSE = 19.698  GAME1 = 8.951  GAME2 = 10.239  GAME3 = 11.099  lr = 1.00e-05  time = 15.5s
[e107 s0001/1030] loss = 0.890378
[e107 s0050/1030] loss = 1.203776
[e107 s0100/1030] loss = 0.833593
[e107 s0150/1030] loss = 0.763157
[e107 s0200/1030] loss = 0.768493
[e107 s0250/1030] loss = 1.170854
[e107 s0300/1030] loss = 1.385343
[e107 s0350/1030] loss = 1.311761
[e107 s0400/1030] loss = 1.213085
[e107 s0450/1030] loss = 1.165547
[e107 s0500/1030] loss = 1.134951
[e107 s0550/1030] loss = 1.082093
[e107 s0600/1030] loss = 1.039695
[e107 s0650/1030] loss = 1.015420
[e107 s0700/1030] loss = 0.982228
[e107 s0750/1030] loss = 0.968596
[e107 s0800/1030] loss = 0.939529
[e107 s0850/1030] loss = 0.936150
[e107 s0900/1030] loss = 0.915101
[e107 s0950/1030] loss = 0.901173
[e107 s1000/1030] loss = 0.900276
Epoch 107: train_loss = 0.892569  MAE/GAME0 = 9.580  RMSE = 16.141  GAME1 = 10.701  GAME2 = 11.913  GAME3 = 12.641  lr = 1.00e-05  time = 14.9s
[e108 s0001/1030] loss = 1.310755
[e108 s0050/1030] loss = 0.695977
[e108 s0100/1030] loss = 0.615596
[e108 s0150/1030] loss = 0.616260
[e108 s0200/1030] loss = 0.592560
[e108 s0250/1030] loss = 0.564158
[e108 s0300/1030] loss = 0.543879
[e108 s0350/1030] loss = 0.559632
[e108 s0400/1030] loss = 0.566344
[e108 s0450/1030] loss = 0.708134
[e108 s0500/1030] loss = 0.700722
[e108 s0550/1030] loss = 0.675332
[e108 s0600/1030] loss = 0.743816
[e108 s0650/1030] loss = 0.741029
[e108 s0700/1030] loss = 0.728946
[e108 s0750/1030] loss = 0.729796
[e108 s0800/1030] loss = 0.722264
[e108 s0850/1030] loss = 0.707653
[e108 s0900/1030] loss = 0.704290
[e108 s0950/1030] loss = 0.710425
[e108 s1000/1030] loss = 0.705308
Epoch 108: train_loss = 0.701047  MAE/GAME0 = 6.785  RMSE = 12.488  GAME1 = 7.956  GAME2 = 9.178  GAME3 = 10.016  lr = 1.00e-05  time = 15.6s
[e109 s0001/1030] loss = 0.452281
[e109 s0050/1030] loss = 0.370933
[e109 s0100/1030] loss = 0.453732
[e109 s0150/1030] loss = 0.604927
[e109 s0200/1030] loss = 0.850363
[e109 s0250/1030] loss = 0.847520
[e109 s0300/1030] loss = 0.795733
[e109 s0350/1030] loss = 0.781129
[e109 s0400/1030] loss = 0.872710
[e109 s0450/1030] loss = 0.843875
[e109 s0500/1030] loss = 0.825806
[e109 s0550/1030] loss = 0.829582
[e109 s0600/1030] loss = 0.827342
[e109 s0650/1030] loss = 0.801605
[e109 s0700/1030] loss = 0.768978
[e109 s0750/1030] loss = 0.761655
[e109 s0800/1030] loss = 0.797400
[e109 s0850/1030] loss = 0.791513
[e109 s0900/1030] loss = 0.791200
[e109 s0950/1030] loss = 0.808066
[e109 s1000/1030] loss = 0.791909
Epoch 109: train_loss = 0.780018  MAE/GAME0 = 6.083  RMSE = 10.312  GAME1 = 7.268  GAME2 = 8.515  GAME3 = 9.256  lr = 1.00e-05  time = 15.1s
[e110 s0001/1030] loss = 0.224868
[e110 s0050/1030] loss = 0.523243
[e110 s0100/1030] loss = 0.512622
[e110 s0150/1030] loss = 0.500916
[e110 s0200/1030] loss = 0.472891
[e110 s0250/1030] loss = 0.562409
[e110 s0300/1030] loss = 0.580980
[e110 s0350/1030] loss = 0.611577
[e110 s0400/1030] loss = 0.583293
[e110 s0450/1030] loss = 0.608208
[e110 s0500/1030] loss = 0.588245
[e110 s0550/1030] loss = 0.567732
[e110 s0600/1030] loss = 0.550356
[e110 s0650/1030] loss = 0.544068
[e110 s0700/1030] loss = 0.600206
[e110 s0750/1030] loss = 0.612303
[e110 s0800/1030] loss = 0.636897
[e110 s0850/1030] loss = 0.624699
[e110 s0900/1030] loss = 0.631502
[e110 s0950/1030] loss = 0.635036
[e110 s1000/1030] loss = 0.629405
Epoch 110: train_loss = 0.659814  MAE/GAME0 = 14.942  RMSE = 19.222  GAME1 = 15.485  GAME2 = 16.460  GAME3 = 17.205  lr = 1.00e-05  time = 15.0s
[e111 s0001/1030] loss = 0.386676
[e111 s0050/1030] loss = 1.783447
[e111 s0100/1030] loss = 1.219560
[e111 s0150/1030] loss = 1.011697
[e111 s0200/1030] loss = 0.909242
[e111 s0250/1030] loss = 0.859794
[e111 s0300/1030] loss = 0.859267
[e111 s0350/1030] loss = 0.814508
[e111 s0400/1030] loss = 0.882237
